experiment_id,feature,raw_abs_max,weight_mean,weighted_abs_max,weighted_to_raw_absmax_ratio,observation_half_life_mean,feature_half_life_mean,count,non_finite_count
A_n3,directional_coherence_proxy,4.2870472535990585,0.9764396854616265,4.2870472535990585,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,directional_volume,1.9913438003912423,0.9764396854616265,1.9492581997934957,0.9788657284646288,1.396511877862175e+31,45.0,925,0
A_n3,effective_mass,257.2228352159435,0.9764396854616265,257.2228352159435,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,log_relative_volume,6.922984102227518,0.9764396854616265,6.922984102227518,1.0,1.396511877862175e+31,45.0,925,0
A_n3,perturbation_magnitude,6.912948562031195e+33,0.9764396854616265,6.912948562031195e+33,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,price,116.47973096877539,0.9764396854616265,114.02035593364283,0.9788858111649328,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,price_acceleration,140421043670.4378,0.9764396854616265,140421043670.4378,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,price_velocity,140421.04222317602,0.9764396854616265,140421.04222317602,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,raw_volume,5682.089577274422,0.9764396854616265,5562.002753260002,0.9788657284646288,1.396511877862175e+31,45.0,925,0
A_n3,reinforcement,6.912948562159251e+33,0.9764396854616265,6.912948562159251e+33,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,relative_volume,1014.3453726593191,0.9764396854616265,1014.3453726593191,1.0,1.396511877862175e+31,45.0,925,0
A_n3,signal_density,4.2870472535990585,0.9764396854616265,4.2870472535990585,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,spread,0.030000000000001137,0.9764396854616265,0.030000000000001137,1.0,1.396511877862175e+31,1.396511877862175e+31,925,0
A_n3,volume_density,373965500093.44904,0.9764396854616265,373965500093.44904,1.0,1.396511877862175e+31,45.0,925,0
A_n3,volume_x_displacement,0.14166799310702044,0.9764396854616265,0.14166799310702044,1.0,1.396511877862175e+31,45.0,925,0
A_n3,volume_x_velocity,0.0,0.9764396854616265,0.0,nan,1.396511877862175e+31,45.0,925,0
B_n1,ask,116.49473096877539,0.5005177509158797,116.49473096867726,0.9999999999991577,-4414681244.897328,-4414681244.897328,925,0
B_n1,ask_size,3125.149267500932,0.5005177509158797,3124.8927555266137,0.9999179200888143,-4414681244.897328,-4414681244.897328,925,0
B_n1,bid,116.46473096877538,0.5005177509158797,116.46473096867729,0.9999999999991577,-4414681244.897328,-4414681244.897328,925,0
B_n1,bid_size,2556.94030977349,0.5005177509158797,2556.7304363399567,0.9999179200888144,-4414681244.897328,-4414681244.897328,925,0
B_n1,delta_price,0.140421042223176,0.5005177509158797,0.01770149069047956,0.12606010046803362,-4414681244.897328,-4414681244.897328,925,0
B_n1,directional_coherence_proxy,4.2870472535990585,0.5005177509158797,4.2870472535990585,1.0,-4414681244.897328,-4414681244.897328,925,0
B_n1,directional_volume,1.9913438003912423,0.5005177509158797,1.991180351068966,0.9999179200888143,-4414681244.897328,45.0,925,0
B_n1,effective_mass,257.2228352159435,0.5005177509158797,257.2228352159435,1.0,-4414681244.897328,-4414681244.897328,925,0
B_n1,log_relative_volume,6.922984102227518,0.5005177509158797,6.922984102227518,1.0,-4414681244.897328,45.0,925,0
B_n1,perturbation_magnitude,933633579057.4022,0.5005177509158797,933633579056.7091,0.9999999999992576,-4414681244.897328,-4414681244.897328,925,0
B_n1,price,116.47973096877539,0.5005177509158797,116.47973096867727,0.9999999999991577,-4414681244.897328,-4414681244.897328,925,0
B_n1,price_acceleration,140421043670.4378,0.5005177509158797,92332.19011925443,6.575381275185089e-07,-4414681244.897328,-4414681244.897328,925,0
B_n1,price_velocity,140421.04222317602,0.5005177509158797,0.01770149069047956,1.260601004680336e-07,-4414681244.897328,-4414681244.897328,925,0
B_n1,raw_volume,5682.089577274422,0.5005177509158797,5681.62319186657,0.9999179200888143,-4414681244.897328,45.0,925,0
B_n1,reinforcement,933633579056.9672,0.5005177509158797,933633579056.274,0.9999999999992576,-4414681244.897328,-4414681244.897328,925,0
B_n1,relative_volume,1014.3453726593191,0.5005177509158797,1014.3453726593191,1.0,-4414681244.897328,45.0,925,0
B_n1,signal_density,4.2870472535990585,0.5005177509158797,4.2870472535990585,1.0,-4414681244.897328,-4414681244.897328,925,0
B_n1,spread,0.030000000000001137,0.5005177509158797,0.029999999999992828,0.999999999999723,-4414681244.897328,-4414681244.897328,925,0
B_n1,volume_density,373965500093.44904,0.5005177509158797,373453434551.1554,0.9986307144852515,-4414681244.897328,45.0,925,0
B_n1,volume_x_displacement,0.14166799310702044,0.5005177509158797,0.02316555290950114,0.16352001889376067,-4414681244.897328,45.0,925,0
B_n1,volume_x_velocity,0.0,0.5005177509158797,0.0,nan,-4414681244.897328,45.0,925,0
B_n2,ask,116.49473096877539,0.5005405270151007,116.49473096877539,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,ask_size,3125.149267500932,0.5005405270151007,3125.1491905196312,0.9999999753671603,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,bid,116.46473096877538,0.5005405270151007,116.46473096877538,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,bid_size,2556.94030977349,0.5005405270151007,2556.940246788789,0.9999999753671602,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,delta_price,0.140421042223176,0.5005405270151007,0.01770191632928125,0.1260631316291399,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,directional_coherence_proxy,4.2870472535990585,0.5005405270151007,4.2870472535990585,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,directional_volume,1.9913438003912423,0.5005405270151007,1.9913437513387897,0.9999999753671603,-1.4383356254455435e+21,45.0,925,0
B_n2,effective_mass,257.2228352159435,0.5005405270151007,257.2228352159435,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,log_relative_volume,6.922984102227518,0.5005405270151007,6.922984102227518,1.0,-1.4383356254455435e+21,45.0,925,0
B_n2,perturbation_magnitude,3.49605175866692e+23,0.5005405270151007,3.486686694465867e+23,0.9973212455514034,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,price,116.47973096877539,0.5005405270151007,116.47973096877539,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,price_acceleration,140421043670.4378,0.5005405270151007,92332.19011936277,6.575381275192804e-07,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,price_velocity,140421.04222317602,0.5005405270151007,0.01770191632928125,1.260631316291399e-07,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,raw_volume,5682.089577274422,0.5005405270151007,5682.08943730842,0.9999999753671603,-1.4383356254455435e+21,45.0,925,0
B_n2,reinforcement,3.4960517586670106e+23,0.5005405270151007,3.486686694465867e+23,0.9973212455513776,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,relative_volume,1014.3453726593191,0.5005405270151007,1014.3453726593191,1.0,-1.4383356254455435e+21,45.0,925,0
B_n2,signal_density,4.2870472535990585,0.5005405270151007,4.2870472535990585,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,spread,0.030000000000001137,0.5005405270151007,0.030000000000001137,1.0,-1.4383356254455435e+21,-1.4383356254455435e+21,925,0
B_n2,volume_density,373965500093.44904,0.5005405270151007,373453434551.4327,0.9986307144859929,-1.4383356254455435e+21,45.0,925,0
B_n2,volume_x_displacement,0.14166799310702044,0.5005405270151007,0.023166109933672338,0.163523950792272,-1.4383356254455435e+21,45.0,925,0
B_n2,volume_x_velocity,0.0,0.5005405270151007,0.0,nan,-1.4383356254455435e+21,45.0,925,0
B_n3,ask,116.49473096877539,0.5005405405292791,116.49473096877539,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,ask_size,3125.149267500932,0.5005405405292791,3125.149267477983,0.9999999999926565,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,bid,116.46473096877538,0.5005405405292791,116.46473096877538,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,bid_size,2556.94030977349,0.5005405405292791,2556.940309754713,0.9999999999926564,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,delta_price,0.140421042223176,0.5005405405292791,0.0177019163663129,0.1260631318928586,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,directional_coherence_proxy,4.2870472535990585,0.5005405405292791,4.2870472535990585,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,directional_volume,1.9913438003912423,0.5005405405292791,1.9913438003766188,0.9999999999926565,-3.7917930082621156e+32,45.0,925,0
B_n3,effective_mass,257.2228352159435,0.5005405405292791,257.2228352159435,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,log_relative_volume,6.922984102227518,0.5005405405292791,6.922984102227518,1.0,-3.7917930082621156e+32,45.0,925,0
B_n3,perturbation_magnitude,1.3074783982567455e+35,0.5005405405292791,1.3021151212530596e+35,0.9958979995303657,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,price,116.47973096877539,0.5005405405292791,116.47973096877539,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,price_acceleration,140421043670.4378,0.5005405405292791,92332.19011936277,6.575381275192804e-07,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,price_velocity,140421.04222317602,0.5005405405292791,0.0177019163663129,1.2606313189285858e-07,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,raw_volume,5682.089577274422,0.5005405405292791,5682.089577232696,0.9999999999926567,-3.7917930082621156e+32,45.0,925,0
B_n3,reinforcement,1.3074783982567455e+35,0.5005405405292791,1.3021151212530596e+35,0.9958979995303657,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,relative_volume,1014.3453726593191,0.5005405405292791,1014.3453726593191,1.0,-3.7917930082621156e+32,45.0,925,0
B_n3,signal_density,4.2870472535990585,0.5005405405292791,4.2870472535990585,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,spread,0.030000000000001137,0.5005405405292791,0.030000000000001137,1.0,-3.7917930082621156e+32,-3.7917930082621156e+32,925,0
B_n3,volume_density,373965500093.44904,0.5005405405292791,373453434551.4327,0.9986307144859929,-3.7917930082621156e+32,45.0,925,0
B_n3,volume_x_displacement,0.14166799310702044,0.5005405405292791,0.02316610998213485,0.1635239511343571,-3.7917930082621156e+32,45.0,925,0
B_n3,volume_x_velocity,0.0,0.5005405405292791,0.0,nan,-3.7917930082621156e+32,45.0,925,0
C_n1,ask,116.49473096877539,0.5005179517010754,116.49473096867726,0.9999999999991577,-4414494854.778072,-4414494854.778072,925,0
C_n1,ask_size,3125.149267500932,0.5005179517010754,3124.895608899819,0.9999188331246283,-4414494854.778072,-4414494854.778072,925,0
C_n1,bid,116.46473096877538,0.5005179517010754,116.46473096867729,0.9999999999991577,-4414494854.778072,-4414494854.778072,925,0
C_n1,bid_size,2556.94030977349,0.5005179517010754,2556.7327709180336,0.9999188331246283,-4414494854.778072,-4414494854.778072,925,0
C_n1,delta_price,0.140421042223176,0.5005179517010754,0.017701492455276316,0.1260601130359275,-4414494854.778072,-4414494854.778072,925,0
C_n1,directional_coherence_proxy,4.2870472535990585,0.5005179517010754,4.2870472535990585,1.0,-4414494854.778072,-4414494854.778072,925,0
C_n1,directional_volume,1.9913438003912423,0.5005179517010754,1.9911821692371736,0.9999188331246283,-4414494854.778072,45.0,925,0
C_n1,effective_mass,257.2228352159435,0.5005179517010754,257.2228352159435,1.0,-4414494854.778072,-4414494854.778072,925,0
C_n1,log_relative_volume,6.922984102227518,0.5005179517010754,6.922984102227518,1.0,-4414494854.778072,45.0,925,0
C_n1,perturbation_magnitude,933633579057.4022,0.5005179517010754,933633579056.7091,0.9999999999992576,-4414494854.778072,-4414494854.778072,925,0
C_n1,price,116.47973096877539,0.5005179517010754,116.47973096867727,0.9999999999991577,-4414494854.778072,-4414494854.778072,925,0
C_n1,price_acceleration,140421043670.4378,0.5005179517010754,92332.19011925443,6.575381275185089e-07,-4414494854.778072,-4414494854.778072,925,0
C_n1,price_velocity,140421.04222317602,0.5005179517010754,0.017701492455276316,1.260601130359275e-07,-4414494854.778072,-4414494854.778072,925,0
C_n1,raw_volume,5682.089577274422,0.5005179517010754,5681.628379817852,0.9999188331246283,-4414494854.778072,45.0,925,0
C_n1,reinforcement,933633579056.9672,0.5005179517010754,933633579056.274,0.9999999999992576,-4414494854.778072,-4414494854.778072,925,0
C_n1,relative_volume,1014.3453726593191,0.5005179517010754,1014.3453726593191,1.0,-4414494854.778072,45.0,925,0
C_n1,signal_density,4.2870472535990585,0.5005179517010754,4.2870472535990585,1.0,-4414494854.778072,-4414494854.778072,925,0
C_n1,spread,0.030000000000001137,0.5005179517010754,0.029999999999992828,0.999999999999723,-4414494854.778072,-4414494854.778072,925,0
C_n1,volume_density,373965500093.44904,0.5005179517010754,373453434551.1554,0.9986307144852515,-4414494854.778072,45.0,925,0
C_n1,volume_x_displacement,0.14166799310702044,0.5005179517010754,0.02316555521905198,0.16352003519631983,-4414494854.778072,45.0,925,0
C_n1,volume_x_velocity,0.0,0.5005179517010754,0.0,nan,-4414494854.778072,45.0,925,0
C_n2,ask,116.49473096877539,0.5005405270151947,116.49473096877539,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,ask_size,3125.149267500932,0.5005405270151947,3125.1491905198914,0.9999999753672435,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,bid,116.46473096877538,0.5005405270151947,116.46473096877538,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,bid_size,2556.94030977349,0.5005405270151947,2556.940246789002,0.9999999753672435,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,delta_price,0.140421042223176,0.5005405270151947,0.01770191632928126,0.12606313162913999,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,directional_coherence_proxy,4.2870472535990585,0.5005405270151947,4.2870472535990585,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,directional_volume,1.9913438003912423,0.5005405270151947,1.9913437513389554,0.9999999753672435,-1.4383355808915582e+21,45.0,925,0
C_n2,effective_mass,257.2228352159435,0.5005405270151947,257.2228352159435,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,log_relative_volume,6.922984102227518,0.5005405270151947,6.922984102227518,1.0,-1.4383355808915582e+21,45.0,925,0
C_n2,perturbation_magnitude,3.49605175866692e+23,0.5005405270151947,3.486686694465867e+23,0.9973212455514034,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,price,116.47973096877539,0.5005405270151947,116.47973096877539,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,price_acceleration,140421043670.4378,0.5005405270151947,92332.19011936277,6.575381275192804e-07,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,price_velocity,140421.04222317602,0.5005405270151947,0.01770191632928126,1.2606313162913998e-07,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,raw_volume,5682.089577274422,0.5005405270151947,5682.089437308892,0.9999999753672434,-1.4383355808915582e+21,45.0,925,0
C_n2,reinforcement,3.4960517586670106e+23,0.5005405270151947,3.486686694465867e+23,0.9973212455513776,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,relative_volume,1014.3453726593191,0.5005405270151947,1014.3453726593191,1.0,-1.4383355808915582e+21,45.0,925,0
C_n2,signal_density,4.2870472535990585,0.5005405270151947,4.2870472535990585,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,spread,0.030000000000001137,0.5005405270151947,0.030000000000001137,1.0,-1.4383355808915582e+21,-1.4383355808915582e+21,925,0
C_n2,volume_density,373965500093.44904,0.5005405270151947,373453434551.4327,0.9986307144859929,-1.4383355808915582e+21,45.0,925,0
C_n2,volume_x_displacement,0.14166799310702044,0.5005405270151947,0.02316610993367236,0.16352395079227214,-1.4383355808915582e+21,45.0,925,0
C_n2,volume_x_velocity,0.0,0.5005405270151947,0.0,nan,-1.4383355808915582e+21,45.0,925,0
C_n3,ask,116.49473096877539,0.5005405405292791,116.49473096877539,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,ask_size,3125.149267500932,0.5005405405292791,3125.149267477983,0.9999999999926565,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,bid,116.46473096877538,0.5005405405292791,116.46473096877538,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,bid_size,2556.94030977349,0.5005405405292791,2556.940309754713,0.9999999999926564,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,delta_price,0.140421042223176,0.5005405405292791,0.0177019163663129,0.1260631318928586,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,directional_coherence_proxy,4.2870472535990585,0.5005405405292791,4.2870472535990585,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,directional_volume,1.9913438003912423,0.5005405405292791,1.9913438003766188,0.9999999999926565,-3.7917930082696925e+32,45.0,925,0
C_n3,effective_mass,257.2228352159435,0.5005405405292791,257.2228352159435,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,log_relative_volume,6.922984102227518,0.5005405405292791,6.922984102227518,1.0,-3.7917930082696925e+32,45.0,925,0
C_n3,perturbation_magnitude,1.3074783982567455e+35,0.5005405405292791,1.3021151212530596e+35,0.9958979995303657,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,price,116.47973096877539,0.5005405405292791,116.47973096877539,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,price_acceleration,140421043670.4378,0.5005405405292791,92332.19011936277,6.575381275192804e-07,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,price_velocity,140421.04222317602,0.5005405405292791,0.0177019163663129,1.2606313189285858e-07,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,raw_volume,5682.089577274422,0.5005405405292791,5682.089577232696,0.9999999999926567,-3.7917930082696925e+32,45.0,925,0
C_n3,reinforcement,1.3074783982567455e+35,0.5005405405292791,1.3021151212530596e+35,0.9958979995303657,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,relative_volume,1014.3453726593191,0.5005405405292791,1014.3453726593191,1.0,-3.7917930082696925e+32,45.0,925,0
C_n3,signal_density,4.2870472535990585,0.5005405405292791,4.2870472535990585,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,spread,0.030000000000001137,0.5005405405292791,0.030000000000001137,1.0,-3.7917930082696925e+32,-3.7917930082696925e+32,925,0
C_n3,volume_density,373965500093.44904,0.5005405405292791,373453434551.4327,0.9986307144859929,-3.7917930082696925e+32,45.0,925,0
C_n3,volume_x_displacement,0.14166799310702044,0.5005405405292791,0.02316610998213485,0.1635239511343571,-3.7917930082696925e+32,45.0,925,0
C_n3,volume_x_velocity,0.0,0.5005405405292791,0.0,nan,-3.7917930082696925e+32,45.0,925,0
D_n1,ask,116.49473096877539,0.500518021570533,116.4947309686774,0.9999999999991589,-34432746951041.566,-34432746951041.566,925,0
D_n1,ask_size,3125.149267500932,0.500518021570533,3124.895712478821,0.9999188662683259,-34432746951041.566,-34432746951041.566,925,0
D_n1,bid,116.46473096877538,0.500518021570533,116.46473096867743,0.9999999999991589,-34432746951041.566,-34432746951041.566,925,0
D_n1,bid_size,2556.94030977349,0.500518021570533,2556.7328556644898,0.9999188662683258,-34432746951041.566,-34432746951041.566,925,0
D_n1,delta_price,0.140421042223176,0.500518021570533,0.09233218963617283,0.6575381308552467,-34432746951041.566,-34432746951041.566,925,0
D_n1,directional_coherence_proxy,4.2870472535990585,0.500518021570533,4.2870472535990585,1.0,-34432746951041.566,-34432746951041.566,925,0
D_n1,directional_volume,1.9913438003912423,0.500518021570533,1.9911822352376702,0.9999188662683258,-34432746951041.566,45.0,925,0
D_n1,effective_mass,257.2228352159435,0.500518021570533,257.2228352159435,1.0,-34432746951041.566,-34432746951041.566,925,0
D_n1,log_relative_volume,6.922984102227518,0.500518021570533,6.922984102227518,1.0,-34432746951041.566,45.0,925,0
D_n1,perturbation_magnitude,4.929552957846542e+16,0.500518021570533,2.1295304075968132e+16,0.43199260172409043,-34432746951041.566,-34432746951041.566,925,0
D_n1,price,116.47973096877539,0.500518021570533,116.47973096867742,0.9999999999991589,-34432746951041.566,-34432746951041.566,925,0
D_n1,price_acceleration,140421043670.4378,0.500518021570533,92332190369.50444,0.6575381293006491,-34432746951041.566,-34432746951041.566,925,0
D_n1,price_velocity,140421.04222317602,0.500518021570533,92332.18963617283,0.6575381308552467,-34432746951041.566,-34432746951041.566,925,0
D_n1,raw_volume,5682.089577274422,0.500518021570533,5681.62856814331,0.9999188662683258,-34432746951041.566,45.0,925,0
D_n1,reinforcement,4.929552957846542e+16,0.500518021570533,2.1295303926481856e+16,0.4319925986916394,-34432746951041.566,-34432746951041.566,925,0
D_n1,relative_volume,1014.3453726593191,0.500518021570533,1014.3453726593191,1.0,-34432746951041.566,45.0,925,0
