experiment_id,feature,count,min,max,mean,median,std,p01,p05,p25,p50,p75,p95,p99,abs_max,non_finite_count,zero_count
ALL,volume_x_velocity,13875,-244687.5835698596,871.5127052868045,-241.9961670491515,0.0,6051.374903387518,-0.0016721060065490751,-0.00022306520581154388,0.0,0.0,0.0003306983549460082,0.0015037754683593961,0.002280727515719847,244687.5835698596,0,8331
A_n1,ask,925,99.51283790054539,116.49473096877539,103.53916675889654,102.84462143332574,3.4890310845770314,99.61146340691855,99.84872382526366,100.5424988268106,102.84462143332574,105.81143989317327,109.89226441590529,114.81434140997449,116.49473096877539,0,0
A_n1,ask_size,925,281.1885351593815,3125.149267500932,702.6369569150315,570.7150301392635,361.5781841890632,291.99400931893683,321.6585908794228,491.9334083231325,570.7150301392635,957.1926297124571,1548.8295063674454,1649.9032379191376,3125.149267500932,0,0
A_n1,bid,925,99.48283790054539,116.46473096877538,103.51478838051816,102.81962143332574,3.488075659652161,99.58146340691854,99.81872382526366,100.51955006268734,102.81962143332574,105.78643989317327,109.87226441590528,114.78434140997449,116.46473096877538,0,0
A_n1,bid_size,925,230.06334694858484,2556.94030977349,574.8847829304802,466.94866102303376,295.83669615468807,238.9041894427665,263.1752107195277,402.4909704461993,466.94866102303376,783.1576061283739,1267.2241415733642,1349.9208310247488,2556.94030977349,0,0
A_n1,delta_price,925,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.0006571642477875045,0.007215257804419058,-0.0018914297873511687,-0.0011395780177789793,8.564785578711331e-05,0.0006571642477875045,0.0011814996902461722,0.0018453866685541381,0.0023407134685065442,0.140421042223176,0,1
A_n1,directional_coherence_proxy,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n1,directional_volume,925,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.6768731645244395,0.5854224523083783,-0.8365702903414705,-0.7248641922949152,0.46207844227275596,0.6768731645244395,0.7120363235718934,0.8136630661969578,0.9852141824271358,1.9913438003912423,0,1
A_n1,effective_mass,925,0.40041748197475713,257.2228352159435,1.107971759168684,0.8342154232624239,8.42661374740851,0.475300216626993,0.6546426753403367,0.7918639324161556,0.8342154232624239,0.8697956177914681,1.0114928535944423,1.2435128801520243,257.2228352159435,0,0
A_n1,log_relative_volume,925,0.19386734506323874,6.922984102227518,0.699193965694051,0.6917269148574513,0.23473450387961714,0.2854124524064603,0.5430152676010572,0.6610973831460379,0.6917269148574513,0.7235206527351901,0.8514567734619067,1.0533711670030603,6.922984102227518,0,0
A_n1,perturbation_magnitude,925,-1109726603.2465854,350585063976.8153,1255131077.1496778,-0.21504955086406852,17707876770.92327,-2.3709661191222247,-2.0096755480270585,-0.8686180935463454,-0.21504955086406852,0.01575560637264414,1.2915844644045094,212417.8484344392,350585063976.8153,0,0
A_n1,price,925,99.49783790054539,116.47973096877539,103.52697756970736,102.83212143332574,3.4885526390919614,99.59646340691855,99.83372382526366,100.53205006268735,102.83212143332574,105.79893989317327,109.88226441590528,114.79934140997449,116.47973096877539,0,0
A_n1,price_acceleration,925,-140421043670.4378,444412991.7075738,-514981328.26456964,-9.642837380221059e-06,7101759991.578529,-0.014892799884947766,-0.0010872162659461568,-0.000364846198197036,-9.642837380221059e-06,0.0003789871491218695,0.0010656190174118264,0.015589312693097091,140421043670.4378,0,1
A_n1,price_velocity,925,-140421.04222317602,444.41378614505123,-514.9811348697498,0.0006384969944163646,7101.759931016362,-0.0018914297873511687,-0.0011395780177789793,8.980981599934089e-05,0.0006384969944163646,0.0011704933785247579,0.001955619453824766,0.0025660425712971118,140421.04222317602,0,1
A_n1,raw_volume,925,511.2518821079663,5682.089577274422,1277.521739845512,1037.6636911622973,657.4148803437512,530.8981987617034,584.8338015989505,894.4243787693317,1037.6636911622973,1740.350235840831,2816.0536479408092,2999.8240689438862,5682.089577274422,0,0
A_n1,reinforcement,925,-350592418335.1737,1109755401.535141,-1255170303.6897476,0.6004903860033833,17708330062.678776,-212417.59223443983,-1.0896862300251755,0.26309031225381413,0.6004903860033833,1.20508697706695,2.290721166709424,2.5590019253846172,350592418335.1737,0,0
A_n1,relative_volume,925,0.21393523777255094,1014.3453726593191,2.1084430668887992,0.9971614847950514,33.30132146440821,0.3303759616950514,0.7211895471855791,0.9369167083137614,0.9971614847950514,1.06167890384681,1.3430578674539562,1.867309186601977,1014.3453726593191,0,0
A_n1,signal_density,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n1,spread,925,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.025000000000005684,0.004622806865558023,0.020000000000010232,0.020000000000010232,0.020000000000010232,0.025000000000005684,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.030000000000001137,0,0
A_n1,volume_density,925,1010.781458664871,373965500093.44904,113892808778.14558,12486.306669579757,149719747399.47403,1013.6154125859357,1022.8653348827266,6444.544745037217,12486.306669579757,287898812491.0613,351964379668.28284,368835540746.8293,373965500093.44904,0,0
A_n1,volume_x_displacement,925,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.00044073674127852945,0.005868990436232307,-0.0012897240605450958,-0.0007761924885729618,5.548566946495693e-05,0.00044073674127852945,0.0007805972190323379,0.00128631196984567,0.0015775606327991614,0.14166799310702044,0,1
A_n1,volume_x_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,925
A_n2,ask,925,99.51283790054539,116.49473096877539,103.53916675889654,102.84462143332574,3.4890310845770314,99.61146340691855,99.84872382526366,100.5424988268106,102.84462143332574,105.81143989317327,109.89226441590529,114.81434140997449,116.49473096877539,0,0
A_n2,ask_size,925,281.1885351593815,3125.149267500932,702.6369569150315,570.7150301392635,361.5781841890632,291.99400931893683,321.6585908794228,491.9334083231325,570.7150301392635,957.1926297124571,1548.8295063674454,1649.9032379191376,3125.149267500932,0,0
A_n2,bid,925,99.48283790054539,116.46473096877538,103.51478838051816,102.81962143332574,3.488075659652161,99.58146340691854,99.81872382526366,100.51955006268734,102.81962143332574,105.78643989317327,109.87226441590528,114.78434140997449,116.46473096877538,0,0
A_n2,bid_size,925,230.06334694858484,2556.94030977349,574.8847829304802,466.94866102303376,295.83669615468807,238.9041894427665,263.1752107195277,402.4909704461993,466.94866102303376,783.1576061283739,1267.2241415733642,1349.9208310247488,2556.94030977349,0,0
A_n2,delta_price,925,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.0006571642477875045,0.007215257804419058,-0.0018914297873511687,-0.0011395780177789793,8.564785578711331e-05,0.0006571642477875045,0.0011814996902461722,0.0018453866685541381,0.0023407134685065442,0.140421042223176,0,1
A_n2,directional_coherence_proxy,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n2,directional_volume,925,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.6768731645244395,0.5854224523083783,-0.8365702903414705,-0.7248641922949152,0.46207844227275596,0.6768731645244395,0.7120363235718934,0.8136630661969578,0.9852141824271358,1.9913438003912423,0,1
A_n2,effective_mass,925,0.40041748197475713,257.2228352159435,1.107971759168684,0.8342154232624239,8.42661374740851,0.475300216626993,0.6546426753403367,0.7918639324161556,0.8342154232624239,0.8697956177914681,1.0114928535944423,1.2435128801520243,257.2228352159435,0,0
A_n2,log_relative_volume,925,0.19386734506323874,6.922984102227518,0.699193965694051,0.6917269148574513,0.23473450387961714,0.2854124524064603,0.5430152676010572,0.6610973831460379,0.6917269148574513,0.7235206527351901,0.8514567734619067,1.0533711670030603,6.922984102227518,0,0
A_n2,perturbation_magnitude,925,-21312852502.468666,4.923012984773767e+22,1.2623372140357196e+20,0.8180081697903869,2.018638290865489e+21,0.0029992411041758946,0.006990736769045463,0.5041463429385804,0.8180081697903869,1.4241335270597384,2.4453022267529794,2.7814783916171164,4.923012984773767e+22,0,0
A_n2,price,925,99.49783790054539,116.47973096877539,103.52697756970736,102.83212143332574,3.4885526390919614,99.59646340691855,99.83372382526366,100.53205006268735,102.83212143332574,105.79893989317327,109.88226441590528,114.79934140997449,116.47973096877539,0,0
A_n2,price_acceleration,925,-140421043670.4378,444412991.7075738,-514981328.26456964,-9.642837380221059e-06,7101759991.578529,-0.014892799884947766,-0.0010872162659461568,-0.000364846198197036,-9.642837380221059e-06,0.0003789871491218695,0.0010656190174118264,0.015589312693097091,140421043670.4378,0,1
A_n2,price_velocity,925,-140421.04222317602,444.41378614505123,-514.9811348697498,0.0006384969944163646,7101.759931016362,-0.0018914297873511687,-0.0011395780177789793,8.980981599934089e-05,0.0006384969944163646,0.0011704933785247579,0.001955619453824766,0.0025660425712971118,140421.04222317602,0,1
A_n2,raw_volume,925,511.2518821079663,5682.089577274422,1277.521739845512,1037.6636911622973,657.4148803437512,530.8981987617034,584.8338015989505,894.4243787693317,1037.6636911622973,1740.350235840831,2816.0536479408092,2999.8240689438862,5682.089577274422,0,0
A_n2,reinforcement,925,-4.9230126901730755e+22,21312852502.78367,-1.2623370549597184e+20,-0.4255003529328937,2.0186381553881066e+21,-2.6374414711148977,-2.2252378662056373,-1.1045340849773326,-0.4255003529328937,-0.11380341155151061,0.0639294799075953,0.1134269550413013,4.9230126901730755e+22,0,0
A_n2,relative_volume,925,0.21393523777255094,1014.3453726593191,2.1084430668887992,0.9971614847950514,33.30132146440821,0.3303759616950514,0.7211895471855791,0.9369167083137614,0.9971614847950514,1.06167890384681,1.3430578674539562,1.867309186601977,1014.3453726593191,0,0
A_n2,signal_density,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n2,spread,925,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.025000000000005684,0.004622806865558023,0.020000000000010232,0.020000000000010232,0.020000000000010232,0.025000000000005684,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.030000000000001137,0,0
A_n2,volume_density,925,1010.781458664871,373965500093.44904,113892808778.14558,12486.306669579757,149719747399.47403,1013.6154125859357,1022.8653348827266,6444.544745037217,12486.306669579757,287898812491.0613,351964379668.28284,368835540746.8293,373965500093.44904,0,0
A_n2,volume_x_displacement,925,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.00044073674127852945,0.005868990436232307,-0.0012897240605450958,-0.0007761924885729618,5.548566946495693e-05,0.00044073674127852945,0.0007805972190323379,0.00128631196984567,0.0015775606327991614,0.14166799310702044,0,1
A_n2,volume_x_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,925
A_n3,ask,925,99.51283790054539,116.49473096877539,103.53916675889654,102.84462143332574,3.4890310845770314,99.61146340691855,99.84872382526366,100.5424988268106,102.84462143332574,105.81143989317327,109.89226441590529,114.81434140997449,116.49473096877539,0,0
A_n3,ask_size,925,281.1885351593815,3125.149267500932,702.6369569150315,570.7150301392635,361.5781841890632,291.99400931893683,321.6585908794228,491.9334083231325,570.7150301392635,957.1926297124571,1548.8295063674454,1649.9032379191376,3125.149267500932,0,0
A_n3,bid,925,99.48283790054539,116.46473096877538,103.51478838051816,102.81962143332574,3.488075659652161,99.58146340691854,99.81872382526366,100.51955006268734,102.81962143332574,105.78643989317327,109.87226441590528,114.78434140997449,116.46473096877538,0,0
A_n3,bid_size,925,230.06334694858484,2556.94030977349,574.8847829304802,466.94866102303376,295.83669615468807,238.9041894427665,263.1752107195277,402.4909704461993,466.94866102303376,783.1576061283739,1267.2241415733642,1349.9208310247488,2556.94030977349,0,0
A_n3,delta_price,925,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.0006571642477875045,0.007215257804419058,-0.0018914297873511687,-0.0011395780177789793,8.564785578711331e-05,0.0006571642477875045,0.0011814996902461722,0.0018453866685541381,0.0023407134685065442,0.140421042223176,0,1
A_n3,directional_coherence_proxy,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n3,directional_volume,925,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.6768731645244395,0.5854224523083783,-0.8365702903414705,-0.7248641922949152,0.46207844227275596,0.6768731645244395,0.7120363235718934,0.8136630661969578,0.9852141824271358,1.9913438003912423,0,1
A_n3,effective_mass,925,0.40041748197475713,257.2228352159435,1.107971759168684,0.8342154232624239,8.42661374740851,0.475300216626993,0.6546426753403367,0.7918639324161556,0.8342154232624239,0.8697956177914681,1.0114928535944423,1.2435128801520243,257.2228352159435,0,0
A_n3,log_relative_volume,925,0.19386734506323874,6.922984102227518,0.699193965694051,0.6917269148574513,0.23473450387961714,0.2854124524064603,0.5430152676010572,0.6610973831460379,0.6917269148574513,0.7235206527351901,0.8514567734619067,1.0533711670030603,6.922984102227518,0,0
A_n3,perturbation_magnitude,925,-2.1917555776737573e+26,6.912948562031195e+33,1.3965118759048238e+31,-0.21779956063828063,2.5264869338286645e+32,-2.3745917975300275,-2.012125787516142,-0.8769916659189659,-0.21779956063828063,0.015755608309802258,1.2920185580033068,1956639087043088.0,6.912948562031195e+33,0,0
A_n3,price,925,99.49783790054539,116.47973096877539,103.52697756970736,102.83212143332574,3.4885526390919614,99.59646340691855,99.83372382526366,100.53205006268735,102.83212143332574,105.79893989317327,109.88226441590528,114.79934140997449,116.47973096877539,0,0
A_n3,price_acceleration,925,-140421043670.4378,444412991.7075738,-514981328.26456964,-9.642837380221059e-06,7101759991.578529,-0.014892799884947766,-0.0010872162659461568,-0.000364846198197036,-9.642837380221059e-06,0.0003789871491218695,0.0010656190174118264,0.015589312693097091,140421043670.4378,0,1
A_n3,price_velocity,925,-140421.04222317602,444.41378614505123,-514.9811348697498,0.0006384969944163646,7101.759931016362,-0.0018914297873511687,-0.0011395780177789793,8.980981599934089e-05,0.0006384969944163646,0.0011704933785247579,0.001955619453824766,0.0025660425712971118,140421.04222317602,0,1
A_n3,raw_volume,925,511.2518821079663,5682.089577274422,1277.521739845512,1037.6636911622973,657.4148803437512,530.8981987617034,584.8338015989505,894.4243787693317,1037.6636911622973,1740.350235840831,2816.0536479408092,2999.8240689438862,5682.089577274422,0,0
A_n3,reinforcement,925,-6.912948562159251e+33,2.1917555777108826e+26,-1.3965118764760559e+31,0.6045748261564531,2.526486933911187e+32,-1956639087043088.2,-1.0900937314528822,0.26315518123404114,0.6045748261564531,1.2066291446684767,2.3021700174672035,2.5655992407460237,6.912948562159251e+33,0,0
A_n3,relative_volume,925,0.21393523777255094,1014.3453726593191,2.1084430668887992,0.9971614847950514,33.30132146440821,0.3303759616950514,0.7211895471855791,0.9369167083137614,0.9971614847950514,1.06167890384681,1.3430578674539562,1.867309186601977,1014.3453726593191,0,0
A_n3,signal_density,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
A_n3,spread,925,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.025000000000005684,0.004622806865558023,0.020000000000010232,0.020000000000010232,0.020000000000010232,0.025000000000005684,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.030000000000001137,0,0
A_n3,volume_density,925,1010.781458664871,373965500093.44904,113892808778.14558,12486.306669579757,149719747399.47403,1013.6154125859357,1022.8653348827266,6444.544745037217,12486.306669579757,287898812491.0613,351964379668.28284,368835540746.8293,373965500093.44904,0,0
A_n3,volume_x_displacement,925,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.00044073674127852945,0.005868990436232307,-0.0012897240605450958,-0.0007761924885729618,5.548566946495693e-05,0.00044073674127852945,0.0007805972190323379,0.00128631196984567,0.0015775606327991614,0.14166799310702044,0,1
A_n3,volume_x_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,925
B_n1,ask,925,99.51283790054539,116.49473096877539,103.53916675889654,102.84462143332574,3.4890310845770314,99.61146340691855,99.84872382526366,100.5424988268106,102.84462143332574,105.81143989317327,109.89226441590529,114.81434140997449,116.49473096877539,0,0
B_n1,ask_size,925,281.1885351593815,3125.149267500932,702.6369569150315,570.7150301392635,361.5781841890632,291.99400931893683,321.6585908794228,491.9334083231325,570.7150301392635,957.1926297124571,1548.8295063674454,1649.9032379191376,3125.149267500932,0,0
B_n1,bid,925,99.48283790054539,116.46473096877538,103.51478838051816,102.81962143332574,3.488075659652161,99.58146340691854,99.81872382526366,100.51955006268734,102.81962143332574,105.78643989317327,109.87226441590528,114.78434140997449,116.46473096877538,0,0
B_n1,bid_size,925,230.06334694858484,2556.94030977349,574.8847829304802,466.94866102303376,295.83669615468807,238.9041894427665,263.1752107195277,402.4909704461993,466.94866102303376,783.1576061283739,1267.2241415733642,1349.9208310247488,2556.94030977349,0,0
B_n1,delta_price,925,-0.140421042223176,0.017701916366316118,0.000106235973569838,0.0006571642477875045,0.007215257804419058,-0.0018914297873511687,-0.0011395780177789793,8.564785578711331e-05,0.0006571642477875045,0.0011814996902461722,0.0018453866685541381,0.0023407134685065442,0.140421042223176,0,1
B_n1,directional_coherence_proxy,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
B_n1,directional_volume,925,-1.9913438003912423,1.3086780833639244,0.3865737988773016,0.6768731645244395,0.5854224523083783,-0.8365702903414705,-0.7248641922949152,0.46207844227275596,0.6768731645244395,0.7120363235718934,0.8136630661969578,0.9852141824271358,1.9913438003912423,0,1
B_n1,effective_mass,925,0.40041748197475713,257.2228352159435,1.107971759168684,0.8342154232624239,8.42661374740851,0.475300216626993,0.6546426753403367,0.7918639324161556,0.8342154232624239,0.8697956177914681,1.0114928535944423,1.2435128801520243,257.2228352159435,0,0
B_n1,log_relative_volume,925,0.19386734506323874,6.922984102227518,0.699193965694051,0.6917269148574513,0.23473450387961714,0.2854124524064603,0.5430152676010572,0.6610973831460379,0.6917269148574513,0.7235206527351901,0.8514567734619067,1.0533711670030603,6.922984102227518,0,0
B_n1,perturbation_magnitude,925,-932781147998.8031,933633579057.4022,-4414730521.856721,0.2,469414019840.6369,-910122416387.6952,-843112874523.3887,-32982.65673757972,0.2,30682.14459937068,841743128388.8469,908564341823.3904,933633579057.4022,0,0
B_n1,price,925,99.49783790054539,116.47973096877539,103.52697756970736,102.83212143332574,3.4885526390919614,99.59646340691855,99.83372382526366,100.53205006268735,102.83212143332574,105.79893989317327,109.88226441590528,114.79934140997449,116.47973096877539,0,0
B_n1,price_acceleration,925,-140421043670.4378,444412991.7075738,-514981328.26456964,-9.642837380221059e-06,7101759991.578529,-0.014892799884947766,-0.0010872162659461568,-0.000364846198197036,-9.642837380221059e-06,0.0003789871491218695,0.0010656190174118264,0.015589312693097091,140421043670.4378,0,1
B_n1,price_velocity,925,-140421.04222317602,444.41378614505123,-514.9811348697498,0.0006384969944163646,7101.759931016362,-0.0018914297873511687,-0.0011395780177789793,8.980981599934089e-05,0.0006384969944163646,0.0011704933785247579,0.001955619453824766,0.0025660425712971118,140421.04222317602,0,1
B_n1,raw_volume,925,511.2518821079663,5682.089577274422,1277.521739845512,1037.6636911622973,657.4148803437512,530.8981987617034,584.8338015989505,894.4243787693317,1037.6636911622973,1740.350235840831,2816.0536479408092,2999.8240689438862,5682.089577274422,0,0
B_n1,reinforcement,925,-933633579056.9672,932781147998.968,4414731708.149581,-0.03499999999999999,469414020598.92566,-908564341823.0756,-841743128388.532,-30681.949599369906,-0.03499999999999999,32982.70173787432,843112874523.5295,910122416387.8601,933633579056.9672,0,0
B_n1,relative_volume,925,0.21393523777255094,1014.3453726593191,2.1084430668887992,0.9971614847950514,33.30132146440821,0.3303759616950514,0.7211895471855791,0.9369167083137614,0.9971614847950514,1.06167890384681,1.3430578674539562,1.867309186601977,1014.3453726593191,0,0
B_n1,signal_density,925,0.0066736246995792855,4.2870472535990585,0.01846619598614473,0.013903590387707065,0.1404435624568085,0.00792167027711655,0.010910711255672279,0.013197732206935927,0.013903590387707065,0.014496593629857802,0.01685821422657404,0.02072521466920041,4.2870472535990585,0,0
B_n1,spread,925,0.020000000000010232,0.030000000000001137,0.02437837837838463,0.025000000000005684,0.004622806865558023,0.020000000000010232,0.020000000000010232,0.020000000000010232,0.025000000000005684,0.030000000000001137,0.030000000000001137,0.030000000000001137,0.030000000000001137,0,0
B_n1,volume_density,925,1010.781458664871,373965500093.44904,113892808778.14558,12486.306669579757,149719747399.47403,1013.6154125859357,1022.8653348827266,6444.544745037217,12486.306669579757,287898812491.0613,351964379668.28284,368835540746.8293,373965500093.44904,0,0
B_n1,volume_x_displacement,925,-0.14166799310702044,0.023166109982139062,5.0403311513199376e-05,0.00044073674127852945,0.005868990436232307,-0.0012897240605450958,-0.0007761924885729618,5.548566946495693e-05,0.00044073674127852945,0.0007805972190323379,0.00128631196984567,0.0015775606327991614,0.14166799310702044,0,1
B_n1,volume_x_velocity,925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,925
B_n2,ask,925,99.51283790054539,116.49473096877539,103.53916675889654,102.84462143332574,3.4890310845770314,99.61146340691855,99.84872382526366,100.5424988268106,102.84462143332574,105.81143989317327,109.89226441590529,114.81434140997449,116.49473096877539,0,0
